time,T
514800.00000000006,23.300000190734863
518400.00000000006,22.759999895095824
522000.00000000006,23.175000190734863
525600.0,23.733333110809326
529200.0,23.899999618530273
532800.0,24.06666692097982
536400.0,24.050000190734863
540000.0,24.416666348775227
543600.0,25.460000085830693
547200.0,26.050000190734863
550800.0,25.72499990463257
554400.0,24.883333365122475
558000.0,24.0
561600.0,23.27500041325887
565200.0,23.20000012715657
568800.0,23.037500143051147
572400.0,23.27500009536743
576000.0,23.550000190734863
579600.0,23.550000190734863
583200.0,23.550000190734863
586800.0,23.47499990463257
590400.0,23.5
594000.0,23.25
597600.0,22.430000305175785
601200.0,22.5
604800.0,21.983333269755043
608400.0,21.95833341280619
612000.0,22.583333253860474
615600.0,23.389999961853025
619200.0,23.625000476837158
622800.0,23.700000127156578
626400.0,24.0
630000.0,24.125000476837158
633600.0,24.949999968210854
637200.0,25.424999713897705
640800.0,24.96666669845581
644400.0,23.899999936421715
648000.0,23.75
651600.0,23.56666692097982
655200.0,23.65000057220459
658800.0,23.625000476837158
662400.0,23.60000038146973
666000.0,23.5
669600.0,23.449999809265137
673200.0,23.399999618530273
676800.0,23.399999618530273
680400.0,23.324999809265137
684000.0,22.97499990463257
687600.0,22.737500190734863
691200.0,22.66666658719381
694800.0,22.874999523162842
698400.0,23.04500017166138
702000.0,23.15000025431315
705600.0,23.554999923706056
709200.0,24.125
712800.0,24.95000012715657
716400.0,25.33750033378601
720000.0,24.824999809265137
723600.0,24.375
727200.0,24.02500009536743
730800.0,23.71499986648559
734400.0,22.77500009536743
738000.0,22.77500009536743
741600.0,22.84999990463257
745200.0,22.79999923706055
748800.0,23.050000190734863
752400.0,23.29999923706055
756000.0,23.29999923706055
759600.0,23.20000076293945
763200.0,22.966666539510086
766800.0,22.899999936421708
770400.0,23.116666634877525
774000.0,22.941666444142662
777600.0,23.308333237965904
781200.0,23.40000009536743
784800.0,22.914999866485594
788400.0,23.029999876022337
792000.0,22.841666539510094
795600.0,23.44166660308838
799200.0,23.70000012715657
802800.0,23.966666857401528
806400.0,23.59166701634725
810000.0,23.324999809265137
813600.0,23.28333298365275
817200.0,22.96250033378601
820800.0,22.841666380564373
824400.0,22.758333206176758
